epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,514.165,0.29612,0.4835,0.81752,0.91182,0.99792,0.99474,0.97558,0.23954,0.28721,0.76834,0.000100868,0.000100868,0.000100868
62,526.864,0.29634,0.47016,0.81003,0.9107,0.99954,0.99468,0.984,0.211,0.28283,0.76495,9.92147e-05,9.92147e-05,9.92147e-05
63,539.228,0.2959,0.50453,0.81683,0.92967,0.99268,0.99396,0.9852,0.20868,0.28619,0.76466,9.75614e-05,9.75614e-05,9.75614e-05
64,551.838,0.28807,0.47239,0.81048,0.92864,0.99287,0.99428,0.97974,0.22791,0.29138,0.76685,9.59081e-05,9.59081e-05,9.59081e-05
65,564.44,0.29267,0.46488,0.82009,0.95104,0.97388,0.99419,0.97686,0.22232,0.28765,0.76585,9.42548e-05,9.42548e-05,9.42548e-05
66,576.593,0.29787,0.47988,0.81941,0.97492,0.95772,0.99443,0.98007,0.21219,0.27918,0.76446,9.26015e-05,9.26015e-05,9.26015e-05
67,589.002,0.28447,0.45493,0.80658,0.91823,0.98925,0.99444,0.97956,0.23556,0.27955,0.76728,9.09482e-05,9.09482e-05,9.09482e-05
68,601.458,0.28744,0.45664,0.81316,0.93475,0.99316,0.99447,0.98295,0.20915,0.27332,0.76424,8.92949e-05,8.92949e-05,8.92949e-05
69,613.681,0.28181,0.46202,0.81641,0.93693,0.99355,0.9943,0.98194,0.20986,0.27117,0.76402,8.76416e-05,8.76416e-05,8.76416e-05
70,626.287,0.27444,0.43908,0.80297,0.94971,0.99042,0.99426,0.98363,0.21296,0.27908,0.76473,8.59883e-05,8.59883e-05,8.59883e-05
71,638.877,0.28748,0.47669,0.81365,0.95022,0.99188,0.99426,0.98289,0.21509,0.27315,0.76503,8.4335e-05,8.4335e-05,8.4335e-05
72,651.052,0.29196,0.4454,0.82297,0.93905,0.99155,0.9944,0.98553,0.20929,0.26663,0.76391,8.26817e-05,8.26817e-05,8.26817e-05
73,663.373,0.27482,0.43301,0.81432,0.97015,0.9719,0.99441,0.98471,0.21188,0.27063,0.76401,8.10284e-05,8.10284e-05,8.10284e-05
74,675.825,0.28417,0.44753,0.81331,0.95948,0.9767,0.99454,0.98347,0.21519,0.27561,0.76382,7.93751e-05,7.93751e-05,7.93751e-05
75,688.205,0.27712,0.43999,0.81679,0.94249,0.99278,0.99443,0.98864,0.19613,0.266,0.76213,7.77218e-05,7.77218e-05,7.77218e-05
76,700.733,0.27845,0.44147,0.81847,0.95971,0.99504,0.99429,0.98769,0.20348,0.25984,0.76286,7.60685e-05,7.60685e-05,7.60685e-05
77,713.175,0.29561,0.46226,0.81957,0.96868,0.98825,0.9943,0.98863,0.20415,0.26037,0.7626,7.44152e-05,7.44152e-05,7.44152e-05
78,725.365,0.28423,0.44203,0.81875,0.96805,0.98868,0.99435,0.9891,0.19944,0.25852,0.76218,7.27619e-05,7.27619e-05,7.27619e-05
79,737.779,0.28153,0.44135,0.80922,0.96699,0.99024,0.99452,0.98424,0.21541,0.26228,0.76457,7.11086e-05,7.11086e-05,7.11086e-05
80,750.178,0.26834,0.40648,0.80666,0.97104,0.99402,0.99462,0.98629,0.20731,0.25921,0.76385,6.94553e-05,6.94553e-05,6.94553e-05
81,762.3,0.27569,0.42446,0.80899,0.97273,0.99516,0.99449,0.98822,0.19868,0.2578,0.76281,6.7802e-05,6.7802e-05,6.7802e-05
82,774.461,0.26557,0.42426,0.80606,0.96769,0.99027,0.99454,0.98601,0.20452,0.26488,0.76357,6.61487e-05,6.61487e-05,6.61487e-05
83,786.512,0.29019,0.42424,0.81024,0.96781,0.9906,0.99437,0.98732,0.2079,0.25797,0.76363,6.44954e-05,6.44954e-05,6.44954e-05
84,798.963,0.27098,0.41194,0.82358,0.96478,0.99514,0.99448,0.98661,0.20539,0.2537,0.76308,6.28421e-05,6.28421e-05,6.28421e-05
85,811.175,0.28071,0.42262,0.81663,0.96046,0.99759,0.99454,0.98782,0.20386,0.25497,0.76257,6.11888e-05,6.11888e-05,6.11888e-05
86,15.0296,0.3018,0.37958,0.80272,0.90729,0.95597,0.99284,0.96588,0.27036,0.39224,0.76958,2.8e-05,2.8e-05,0.072028
87,29.8475,0.29209,0.36101,0.81302,0.96968,0.98416,0.99449,0.97938,0.23567,0.26423,0.76505,5.6913e-05,5.6913e-05,0.0430569
88,44.5488,0.26772,0.3463,0.79763,0.9718,0.98746,0.99368,0.98251,0.22272,0.25949,0.76282,8.54759e-05,8.54759e-05,0.0140855
89,59.1307,0.25878,0.34438,0.79627,0.97617,0.98842,0.99361,0.9835,0.21986,0.25535,0.76317,9.86323e-05,9.86323e-05,9.86323e-05
90,73.7475,0.26288,0.34088,0.79976,0.97697,0.98893,0.99388,0.98288,0.21921,0.24659,0.76348,9.75773e-05,9.75773e-05,9.75773e-05
91,88.3614,0.24873,0.32114,0.78857,0.97839,0.99063,0.99388,0.9869,0.21201,0.2431,0.76198,9.6232e-05,9.6232e-05,9.6232e-05
92,103.146,0.2604,0.33232,0.79488,0.97686,0.99183,0.99437,0.98797,0.20155,0.23606,0.76107,9.46048e-05,9.46048e-05,9.46048e-05
93,117.489,0.2496,0.30697,0.79852,0.97907,0.99275,0.99451,0.98716,0.20281,0.23411,0.76197,9.27057e-05,9.27057e-05,9.27057e-05
94,132.535,0.24923,0.31752,0.79977,0.97934,0.99336,0.9945,0.98654,0.20822,0.23504,0.76274,9.05463e-05,9.05463e-05,9.05463e-05
95,147.377,0.25237,0.31815,0.79966,0.97868,0.9954,0.99458,0.98609,0.20233,0.23069,0.76192,8.81401e-05,8.81401e-05,8.81401e-05
