epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,1098.1,0.2132,0.24645,0.78492,0.9839,0.98802,0.99498,0.99298,0.17499,0.18461,0.75655,3.255e-05,3.255e-05,3.255e-05
73,1113.24,0.21889,0.25,0.79549,0.98578,0.98841,0.99498,0.99282,0.17347,0.18215,0.75608,3.16e-05,3.16e-05,3.16e-05
74,1128.35,0.22004,0.26063,0.79684,0.98584,0.98851,0.99498,0.99307,0.17351,0.18164,0.75624,3.065e-05,3.065e-05,3.065e-05
75,1143.41,0.22102,0.26923,0.79984,0.98621,0.98764,0.99498,0.99294,0.17119,0.18088,0.75616,2.97e-05,2.97e-05,2.97e-05
76,1158.39,0.22218,0.25148,0.79001,0.98608,0.98772,0.99498,0.9925,0.16933,0.18225,0.75614,2.875e-05,2.875e-05,2.875e-05
77,1173.36,0.21652,0.26507,0.78331,0.98619,0.98788,0.99497,0.99232,0.17069,0.18452,0.75634,2.78e-05,2.78e-05,2.78e-05
78,1188.54,0.21094,0.25335,0.7862,0.98631,0.98807,0.99498,0.99154,0.17073,0.18424,0.75639,2.685e-05,2.685e-05,2.685e-05
79,1203.84,0.21759,0.26124,0.78892,0.98503,0.98912,0.99498,0.99182,0.16904,0.1825,0.75609,2.59e-05,2.59e-05,2.59e-05
80,1218.95,0.21527,0.25672,0.78288,0.98439,0.98997,0.99498,0.9919,0.17229,0.18182,0.75644,2.495e-05,2.495e-05,2.495e-05
81,1234.17,0.22285,0.27631,0.79899,0.98494,0.98994,0.99498,0.99191,0.17306,0.18008,0.75653,2.4e-05,2.4e-05,2.4e-05
82,1249.17,0.22065,0.27126,0.79501,0.98418,0.99004,0.99498,0.99252,0.17181,0.18066,0.75642,2.305e-05,2.305e-05,2.305e-05
83,1264.55,0.21746,0.25017,0.78761,0.98394,0.98956,0.99498,0.99325,0.16818,0.18144,0.75616,2.21e-05,2.21e-05,2.21e-05
84,1279.88,0.22399,0.26552,0.78677,0.985,0.98901,0.99498,0.99252,0.16713,0.18232,0.75611,2.115e-05,2.115e-05,2.115e-05
85,1295.08,0.21421,0.25897,0.79446,0.98557,0.98856,0.99498,0.99112,0.17117,0.18232,0.75656,2.02e-05,2.02e-05,2.02e-05
86,1310.26,0.21065,0.24119,0.79637,0.98626,0.98899,0.99498,0.9916,0.17381,0.18091,0.75687,1.925e-05,1.925e-05,1.925e-05
87,1325.67,0.21805,0.25038,0.81249,0.98626,0.98934,0.99498,0.99205,0.16968,0.17929,0.75638,1.83e-05,1.83e-05,1.83e-05
88,1340.94,0.21325,0.25579,0.79171,0.98598,0.98967,0.99498,0.99286,0.16794,0.1784,0.75624,1.735e-05,1.735e-05,1.735e-05
89,1356.29,0.21844,0.25737,0.78948,0.98514,0.98988,0.99498,0.99331,0.16724,0.17751,0.7561,1.64e-05,1.64e-05,1.64e-05
90,1371.49,0.21241,0.25143,0.796,0.98456,0.99028,0.99498,0.99322,0.1672,0.17798,0.75607,1.545e-05,1.545e-05,1.545e-05
91,1386.73,0.18401,0.20656,0.77619,0.98499,0.98899,0.99498,0.99316,0.172,0.17995,0.75673,1.45e-05,1.45e-05,1.45e-05
92,1401.88,0.18956,0.20467,0.77346,0.98491,0.9888,0.99498,0.9932,0.17293,0.18027,0.75678,1.355e-05,1.355e-05,1.355e-05
93,1417.08,0.1841,0.20645,0.77208,0.98514,0.98858,0.99498,0.99267,0.17027,0.17981,0.75655,1.26e-05,1.26e-05,1.26e-05
94,1432.65,0.184,0.2079,0.78635,0.98571,0.98837,0.99498,0.99218,0.17026,0.18058,0.75638,1.165e-05,1.165e-05,1.165e-05
95,1447.66,0.18819,0.21049,0.76994,0.98612,0.98851,0.99498,0.99162,0.17218,0.17951,0.75657,1.07e-05,1.07e-05,1.07e-05
96,1462.67,0.18386,0.2024,0.77885,0.98633,0.98868,0.99498,0.99209,0.17299,0.17804,0.75653,9.75e-06,9.75e-06,9.75e-06
97,1477.71,0.18998,0.21312,0.78562,0.98705,0.98905,0.99498,0.99157,0.17335,0.1781,0.75661,8.8e-06,8.8e-06,8.8e-06
98,1492.67,0.18419,0.21295,0.78248,0.98722,0.98888,0.99498,0.99287,0.17293,0.17798,0.75657,7.85e-06,7.85e-06,7.85e-06
99,1507.86,0.18227,0.20806,0.77191,0.98728,0.98897,0.99498,0.99282,0.16928,0.17697,0.75623,6.9e-06,6.9e-06,6.9e-06
100,1523.03,0.18779,0.20396,0.7727,0.98634,0.98915,0.99498,0.99286,0.16732,0.17632,0.75604,5.95e-06,5.95e-06,5.95e-06
